GEO.id,Id
HC04_MOE_VC130,"Foreign born; Entered before 1990; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $25,000 to $34,999"
HC01_EST_VC131,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $35,000 to $49,999"
HC01_MOE_VC131,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $35,000 to $49,999"
HC02_EST_VC131,"Foreign born; Entered 2000 or later; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $35,000 to $49,999"
HC02_MOE_VC131,"Foreign born; Entered 2000 or later; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $35,000 to $49,999"
HC03_EST_VC131,"Foreign born; Entered 1990 to 1999; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $35,000 to $49,999"
HC03_MOE_VC131,"Foreign born; Entered 1990 to 1999; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $35,000 to $49,999"
HC04_EST_VC131,"Foreign born; Entered before 1990; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $35,000 to $49,999"
HC04_MOE_VC131,"Foreign born; Entered before 1990; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $35,000 to $49,999"
HC01_EST_VC132,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $50,000 to $74,999"
HC01_MOE_VC132,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $50,000 to $74,999"
HC02_EST_VC132,"Foreign born; Entered 2000 or later; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $50,000 to $74,999"
HC02_MOE_VC132,"Foreign born; Entered 2000 or later; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $50,000 to $74,999"
HC03_EST_VC132,"Foreign born; Entered 1990 to 1999; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $50,000 to $74,999"
HC03_MOE_VC132,"Foreign born; Entered 1990 to 1999; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $50,000 to $74,999"
HC04_EST_VC132,"Foreign born; Entered before 1990; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $50,000 to $74,999"
HC04_MOE_VC132,"Foreign born; Entered before 1990; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $50,000 to $74,999"
HC01_EST_VC133,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $75,000 or more"
HC01_MOE_VC133,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $75,000 or more"
HC02_EST_VC133,"Foreign born; Entered 2000 or later; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $75,000 or more"
HC02_MOE_VC133,"Foreign born; Entered 2000 or later; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $75,000 or more"
HC03_EST_VC133,"Foreign born; Entered 1990 to 1999; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $75,000 or more"
HC03_MOE_VC133,"Foreign born; Entered 1990 to 1999; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $75,000 or more"
HC04_EST_VC133,"Foreign born; Entered before 1990; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $75,000 or more"
HC04_MOE_VC133,"Foreign born; Entered before 1990; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - $75,000 or more"
HC01_EST_VC136,"Total; Estimate; Median earnings (dollars) for full-time, year-round workers: - Male"
HC01_MOE_VC136,"Total; Margin of Error; Median earnings (dollars) for full-time, year-round workers: - Male"
HC02_EST_VC136,"Foreign born; Entered 2000 or later; Estimate; Median earnings (dollars) for full-time, year-round workers: - Male"
HC02_MOE_VC136,"Foreign born; Entered 2000 or later; Margin of Error; Median earnings (dollars) for full-time, year-round workers: - Male"
HC03_EST_VC136,"Foreign born; Entered 1990 to 1999; Estimate; Median earnings (dollars) for full-time, year-round workers: - Male"
HC03_MOE_VC136,"Foreign born; Entered 1990 to 1999; Margin of Error; Median earnings (dollars) for full-time, year-round workers: - Male"
HC04_EST_VC136,"Foreign born; Entered before 1990; Estimate; Median earnings (dollars) for full-time, year-round workers: - Male"
HC04_MOE_VC136,"Foreign born; Entered before 1990; Margin of Error; Median earnings (dollars) for full-time, year-round workers: - Male"
HC01_EST_VC137,"Total; Estimate; Median earnings (dollars) for full-time, year-round workers: - Female"
HC01_MOE_VC137,"Total; Margin of Error; Median earnings (dollars) for full-time, year-round workers: - Female"
HC02_EST_VC137,"Foreign born; Entered 2000 or later; Estimate; Median earnings (dollars) for full-time, year-round workers: - Female"
HC02_MOE_VC137,"Foreign born; Entered 2000 or later; Margin of Error; Median earnings (dollars) for full-time, year-round workers: - Female"
HC03_EST_VC137,"Foreign born; Entered 1990 to 1999; Estimate; Median earnings (dollars) for full-time, year-round workers: - Female"
HC03_MOE_VC137,"Foreign born; Entered 1990 to 1999; Margin of Error; Median earnings (dollars) for full-time, year-round workers: - Female"
HC04_EST_VC137,"Foreign born; Entered before 1990; Estimate; Median earnings (dollars) for full-time, year-round workers: - Female"
HC04_MOE_VC137,"Foreign born; Entered before 1990; Margin of Error; Median earnings (dollars) for full-time, year-round workers: - Female"
HC01_EST_VC141,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Households
HC01_MOE_VC141,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Households
HC02_EST_VC141,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Households
HC02_MOE_VC141,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Households
HC03_EST_VC141,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Households
HC03_MOE_VC141,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Households
HC04_EST_VC141,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Households
HC04_MOE_VC141,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Households
HC01_EST_VC142,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings
HC01_MOE_VC142,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings
HC02_EST_VC142,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings
HC02_MOE_VC142,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings
HC03_EST_VC142,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings
HC03_MOE_VC142,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings
HC04_EST_VC142,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings
HC04_MOE_VC142,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings
HC01_EST_VC143,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings - Mean earnings (dollars)
HC01_MOE_VC143,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings - Mean earnings (dollars)
HC02_EST_VC143,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings - Mean earnings (dollars)
HC02_MOE_VC143,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings - Mean earnings (dollars)
HC03_EST_VC143,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings - Mean earnings (dollars)
HC03_MOE_VC143,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings - Mean earnings (dollars)
HC04_EST_VC143,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings - Mean earnings (dollars)
HC04_MOE_VC143,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With earnings - Mean earnings (dollars)
HC01_EST_VC144,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income
HC01_MOE_VC144,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income
HC02_EST_VC144,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income
HC02_MOE_VC144,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income
HC03_EST_VC144,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income
HC03_MOE_VC144,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income
HC04_EST_VC144,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income
HC04_MOE_VC144,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income
HC01_EST_VC145,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income - Mean Social Security income (dollars)
HC01_MOE_VC145,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income - Mean Social Security income (dollars)
HC02_EST_VC145,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income - Mean Social Security income (dollars)
HC02_MOE_VC145,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income - Mean Social Security income (dollars)
HC03_EST_VC145,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income - Mean Social Security income (dollars)
HC03_MOE_VC145,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income - Mean Social Security income (dollars)
HC04_EST_VC145,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income - Mean Social Security income (dollars)
HC04_MOE_VC145,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Social Security income - Mean Social Security income (dollars)
HC01_EST_VC146,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income
HC01_MOE_VC146,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income
HC02_EST_VC146,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income
HC02_MOE_VC146,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income
HC03_EST_VC146,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income
HC03_MOE_VC146,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income
HC04_EST_VC146,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income
HC04_MOE_VC146,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income
HC01_EST_VC147,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC01_MOE_VC147,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC02_EST_VC147,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC02_MOE_VC147,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC03_EST_VC147,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC03_MOE_VC147,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC04_EST_VC147,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC04_MOE_VC147,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC01_EST_VC148,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income
HC01_MOE_VC148,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income
HC02_EST_VC148,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income
HC02_MOE_VC148,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income
HC03_EST_VC148,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income
HC03_MOE_VC148,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income
HC04_EST_VC148,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income
HC04_MOE_VC148,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income
HC01_EST_VC149,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income - Mean cash public assistance income (dollars)
HC01_MOE_VC149,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income - Mean cash public assistance income (dollars)
HC02_EST_VC149,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income - Mean cash public assistance income (dollars)
HC02_MOE_VC149,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income - Mean cash public assistance income (dollars)
HC03_EST_VC149,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income - Mean cash public assistance income (dollars)
HC03_MOE_VC149,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income - Mean cash public assistance income (dollars)
HC04_EST_VC149,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income - Mean cash public assistance income (dollars)
HC04_MOE_VC149,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With cash public assistance income - Mean cash public assistance income (dollars)
HC01_EST_VC150,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income
HC01_MOE_VC150,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income
HC02_EST_VC150,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income
HC02_MOE_VC150,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income
HC03_EST_VC150,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income
HC03_MOE_VC150,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income
HC04_EST_VC150,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income
HC04_MOE_VC150,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income
HC01_EST_VC151,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income - Mean retirement income (dollars)
HC01_MOE_VC151,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income - Mean retirement income (dollars)
HC02_EST_VC151,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income - Mean retirement income (dollars)
HC02_MOE_VC151,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income - Mean retirement income (dollars)
HC03_EST_VC151,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income - Mean retirement income (dollars)
HC03_MOE_VC151,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income - Mean retirement income (dollars)
HC04_EST_VC151,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income - Mean retirement income (dollars)
HC04_MOE_VC151,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With retirement income - Mean retirement income (dollars)
HC01_EST_VC152,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Food Stamp/SNAP benefits
HC01_MOE_VC152,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Food Stamp/SNAP benefits
HC02_EST_VC152,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Food Stamp/SNAP benefits
HC02_MOE_VC152,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Food Stamp/SNAP benefits
HC03_EST_VC152,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Food Stamp/SNAP benefits
HC03_MOE_VC152,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Food Stamp/SNAP benefits
HC04_EST_VC152,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Food Stamp/SNAP benefits
HC04_MOE_VC152,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - With Food Stamp/SNAP benefits
HC01_EST_VC154,Total; Estimate; Median Household income (dollars)
HC01_MOE_VC154,Total; Margin of Error; Median Household income (dollars)
HC02_EST_VC154,Foreign born; Entered 2000 or later; Estimate; Median Household income (dollars)
HC02_MOE_VC154,Foreign born; Entered 2000 or later; Margin of Error; Median Household income (dollars)
HC03_EST_VC154,Foreign born; Entered 1990 to 1999; Estimate; Median Household income (dollars)
HC03_MOE_VC154,Foreign born; Entered 1990 to 1999; Margin of Error; Median Household income (dollars)
HC04_EST_VC154,Foreign born; Entered before 1990; Estimate; Median Household income (dollars)
HC04_MOE_VC154,Foreign born; Entered before 1990; Margin of Error; Median Household income (dollars)
HC01_EST_VC155,Total; Estimate; Average number of workers per household
HC01_MOE_VC155,Total; Margin of Error; Average number of workers per household
HC02_EST_VC155,Foreign born; Entered 2000 or later; Estimate; Average number of workers per household
HC02_MOE_VC155,Foreign born; Entered 2000 or later; Margin of Error; Average number of workers per household
HC03_EST_VC155,Foreign born; Entered 1990 to 1999; Estimate; Average number of workers per household
HC03_MOE_VC155,Foreign born; Entered 1990 to 1999; Margin of Error; Average number of workers per household
HC04_EST_VC155,Foreign born; Entered before 1990; Estimate; Average number of workers per household
HC04_MOE_VC155,Foreign born; Entered before 1990; Margin of Error; Average number of workers per household
HC01_EST_VC159,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC01_MOE_VC159,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC02_EST_VC159,Foreign born; Entered 2000 or later; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC02_MOE_VC159,Foreign born; Entered 2000 or later; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC03_EST_VC159,Foreign born; Entered 1990 to 1999; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC03_MOE_VC159,Foreign born; Entered 1990 to 1999; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC04_EST_VC159,Foreign born; Entered before 1990; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC04_MOE_VC159,Foreign born; Entered before 1990; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC01_EST_VC160,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC01_MOE_VC160,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC02_EST_VC160,Foreign born; Entered 2000 or later; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
